Departamento,Latitud,Longitud,YEAR,DOY,T2M_MAX,T2M_MIN,RH2M,WS10M,RADIACION_SOLAR
Lambayeque Chiclayo,-6.77,-79.84,2024,2,24.02,20.97,90.32,3.56,19.14
Lambayeque Chiclayo,-6.77,-79.84,2024,3,23.98,21.3,90.26,3.75,14.85
Lambayeque Chiclayo,-6.77,-79.84,2024,4,24.06,21.35,90.29,3.93,17.93
Lambayeque Chiclayo,-6.77,-79.84,2024,5,24.69,21.52,89.47,4.62,19.97
Lambayeque Chiclayo,-6.77,-79.84,2024,6,24.68,21.67,87.13,4.69,15.02
Lambayeque Chiclayo,-6.77,-79.84,2024,7,24.77,21.96,89.93,4.31,10.21
Lambayeque Chiclayo,-6.77,-79.84,2024,8,25.54,22.16,87.48,5.36,18.58
Lambayeque Chiclayo,-6.77,-79.84,2024,9,25.11,22.31,88.77,5.08,17.12
Lambayeque Chiclayo,-6.77,-79.84,2024,10,25.08,22.53,89.3,4.28,13.51
Lambayeque Chiclayo,-6.77,-79.84,2024,11,24.39,22.33,92.05,3.9,12.51
Lambayeque Chiclayo,-6.77,-79.84,2024,12,24.84,22.16,90.67,4.14,15.85
Lambayeque Chiclayo,-6.77,-79.84,2024,13,25.42,22.62,88.53,4.93,19.37
Lambayeque Chiclayo,-6.77,-79.84,2024,14,25.38,22.97,90.38,4.98,14.65
Lambayeque Chiclayo,-6.77,-79.84,2024,15,24.78,22.59,90.79,4.54,13.93
Lambayeque Chiclayo,-6.77,-79.84,2024,16,25.13,22.58,89.19,6.0,15.16
Lambayeque Chiclayo,-6.77,-79.84,2024,17,25.25,22.74,89.46,5.35,14.82
Lambayeque Chiclayo,-6.77,-79.84,2024,18,24.91,22.5,91.02,5.32,15.91
Lambayeque Chiclayo,-6.77,-79.84,2024,19,25.1,22.69,90.0,5.35,17.02
Lambayeque Chiclayo,-6.77,-79.84,2024,20,25.17,22.79,90.64,5.37,15.01
Lambayeque Chiclayo,-6.77,-79.84,2024,21,25.65,22.94,89.7,5.06,16.48
Lambayeque Chiclayo,-6.77,-79.84,2024,22,25.68,23.02,90.39,5.17,17.62
Lambayeque Chiclayo,-6.77,-79.84,2024,23,25.72,22.99,89.29,4.7,17.97
Lambayeque Chiclayo,-6.77,-79.84,2024,24,25.75,23.03,89.06,4.52,13.95
Lambayeque Chiclayo,-6.77,-79.84,2024,25,26.21,23.2,88.04,4.19,18.36
Lambayeque Chiclayo,-6.77,-79.84,2024,26,26.4,23.18,88.34,4.26,18.98
Lambayeque Chiclayo,-6.77,-79.84,2024,27,26.49,23.22,86.57,3.56,12.69
Lambayeque Chiclayo,-6.77,-79.84,2024,28,25.92,23.69,87.0,3.43,13.48
Lambayeque Chiclayo,-6.77,-79.84,2024,29,26.63,23.73,87.72,5.22,14.46
Lambayeque Chiclayo,-6.77,-79.84,2024,30,27.06,24.13,87.59,5.29,13.99
Lambayeque Chiclayo,-6.77,-79.84,2024,31,26.71,23.78,88.32,3.69,12.46
Lambayeque Chiclayo,-6.77,-79.84,2024,32,26.64,23.8,89.91,2.87,12.08
Lambayeque Chiclayo,-6.77,-79.84,2024,33,27.35,24.13,88.07,3.84,11.99
Lambayeque Chiclayo,-6.77,-79.84,2024,34,27.09,24.05,87.07,3.41,13.75
Lambayeque Chiclayo,-6.77,-79.84,2024,35,26.81,23.93,87.62,3.66,13.65
Lambayeque Chiclayo,-6.77,-79.84,2024,36,25.95,23.89,91.87,4.16,12.45
Lambayeque Chiclayo,-6.77,-79.84,2024,37,27.07,24.31,88.55,5.01,16.61
Lambayeque Chiclayo,-6.77,-79.84,2024,38,26.68,24.1,87.85,5.57,16.45
