Departamento,Latitud,Longitud,YEAR,DOY,T2M_MAX,T2M_MIN,RH2M,WS10M,RADIACION_SOLAR
Puno,-15.84,-70.02,2024,33,15.85,5.13,69.33,5.33,18.87
Puno,-15.84,-70.02,2024,34,15.53,5.72,71.37,4.8,24.44
Puno,-15.84,-70.02,2024,35,16.29,5.55,68.98,5.43,28.89
Puno,-15.84,-70.02,2024,36,14.43,5.73,71.38,4.16,25.45
Puno,-15.84,-70.02,2024,37,14.74,5.64,69.17,5.24,19.3
Puno,-15.84,-70.02,2024,38,16.2,2.78,74.02,3.02,20.11
Puno,-15.84,-70.02,2024,39,19.71,3.94,54.71,2.8,19.39
Puno,-15.84,-70.02,2024,40,18.73,4.84,46.58,1.92,27.7
Puno,-15.84,-70.02,2024,41,18.33,3.58,61.86,3.19,21.12
Puno,-15.84,-70.02,2024,42,13.81,3.27,77.13,3.76,18.85
Puno,-15.84,-70.02,2024,43,13.51,2.82,81.37,3.78,17.27
Puno,-15.84,-70.02,2024,44,16.86,6.2,73.67,4.72,20.48
Puno,-15.84,-70.02,2024,45,16.8,5.46,74.39,5.2,14.79
Puno,-15.84,-70.02,2024,46,16.35,5.52,77.0,4.68,18.89
Puno,-15.84,-70.02,2024,47,17.43,6.32,73.23,4.64,20.67
Puno,-15.84,-70.02,2024,48,17.31,7.93,70.81,4.23,21.41
Puno,-15.84,-70.02,2024,49,17.89,6.95,69.35,4.59,18.01
Puno,-15.84,-70.02,2024,50,16.13,6.94,73.81,3.32,12.84
Puno,-15.84,-70.02,2024,51,13.46,4.23,76.91,2.46,11.62
Puno,-15.84,-70.02,2024,52,16.29,4.03,71.12,3.28,22.05
Puno,-15.84,-70.02,2024,53,19.86,1.92,60.77,3.38,27.25
Puno,-15.84,-70.02,2024,54,14.58,5.04,70.97,4.5,22.51
Puno,-15.84,-70.02,2024,55,12.93,4.26,80.31,4.72,14.54
Puno,-15.84,-70.02,2024,56,11.78,5.1,84.09,4.93,17.18
Puno,-15.84,-70.02,2024,57,15.13,5.21,77.2,5.4,17.41
Puno,-15.84,-70.02,2024,58,15.38,5.36,77.01,5.36,18.83
Puno,-15.84,-70.02,2024,59,13.6,5.51,78.71,3.35,15.74
Puno,-15.84,-70.02,2024,60,15.23,4.39,76.72,3.75,19.9
Puno,-15.84,-70.02,2024,61,14.14,5.01,74.14,6.33,18.5
Puno,-15.84,-70.02,2024,62,15.96,4.56,70.27,4.98,19.76
Puno,-15.84,-70.02,2024,63,16.12,5.8,72.68,4.15,24.2
